"Name","dataset","noise","model","seed_group","noise_p","noise_r","test/accuracy","test/rre","test/nmi"
"avid-sweep-245","yaleb","salt_and_pepper","l1_robust","ca7c5d0f9313977f8f311fa0cb081ca5fe8e2c8783e121045f612d4ddd918885","0.2","0","0.20395948434622468","0.22047705932574704","0.2790587783684755"
"fanciful-sweep-244","yaleb","salt_and_pepper","l1_robust","ca7c5d0f9313977f8f311fa0cb081ca5fe8e2c8783e121045f612d4ddd918885","0.2","0","0.1910681399631676","0.21979790265345348","0.2497607188661349"
"absurd-sweep-243","yaleb","salt_and_pepper","l1_robust","ca7c5d0f9313977f8f311fa0cb081ca5fe8e2c8783e121045f612d4ddd918885","0.2","0","0.2104051565377532","0.22185077500775235","0.2667890234221478"
"divine-sweep-242","yaleb","salt_and_pepper","l1_robust","ca7c5d0f9313977f8f311fa0cb081ca5fe8e2c8783e121045f612d4ddd918885","0.2","0","0.2136279926335175","0.2199704864550937","0.2670264546194318"
"breezy-sweep-241","yaleb","salt_and_pepper","l1_robust","ca7c5d0f9313977f8f311fa0cb081ca5fe8e2c8783e121045f612d4ddd918885","0.2","0","0.1998158379373849","0.21989614877653715","0.2603769506330081"
"fine-sweep-240","yaleb","salt_and_pepper","l1_robust","d1b0b10f8f024f243398fc0b004a2c1f91abddd8e52d36d4ec5107916ec3e4a5","0.1","1","0.20994475138121543","0.2010069107030072","0.28880868336953514"
"devoted-sweep-239","yaleb","salt_and_pepper","l1_robust","d1b0b10f8f024f243398fc0b004a2c1f91abddd8e52d36d4ec5107916ec3e4a5","0.1","1","0.19521178637200737","0.19899825555631895","0.26865270524593665"
"lucky-sweep-238","yaleb","salt_and_pepper","l1_robust","d1b0b10f8f024f243398fc0b004a2c1f91abddd8e52d36d4ec5107916ec3e4a5","0.1","1","0.1850828729281768","0.19920970594138993","0.25004915002264333"
"polar-sweep-237","yaleb","salt_and_pepper","l1_robust","d1b0b10f8f024f243398fc0b004a2c1f91abddd8e52d36d4ec5107916ec3e4a5","0.1","1","0.1929097605893186","0.1980127203676453","0.24334983144585395"
"atomic-sweep-236","yaleb","salt_and_pepper","l1_robust","d1b0b10f8f024f243398fc0b004a2c1f91abddd8e52d36d4ec5107916ec3e4a5","0.1","1","0.18922651933701656","0.2002442925089493","0.2310596400161404"
"misty-sweep-235","yaleb","salt_and_pepper","l1_robust","9f87a2832eca479c8c96343de0475ef5e2acc4edd3d61c8c9f972f75f4050692","0.1","0.5","0.18047882136279927","0.19388254595397783","0.24553831080073765"
"prime-sweep-234","yaleb","salt_and_pepper","l1_robust","9f87a2832eca479c8c96343de0475ef5e2acc4edd3d61c8c9f972f75f4050692","0.1","0.5","0.18186003683241253","0.19247190330254935","0.2433288706418785"
"fresh-sweep-233","yaleb","salt_and_pepper","l1_robust","9f87a2832eca479c8c96343de0475ef5e2acc4edd3d61c8c9f972f75f4050692","0.1","0.5","0.20165745856353592","0.1946497223036251","0.24294244806471688"
"noble-sweep-232","yaleb","salt_and_pepper","l1_robust","9f87a2832eca479c8c96343de0475ef5e2acc4edd3d61c8c9f972f75f4050692","0.1","0.5","0.19659300184162065","0.1932420625701887","0.27462732183799854"
"robust-sweep-231","yaleb","salt_and_pepper","l1_robust","9f87a2832eca479c8c96343de0475ef5e2acc4edd3d61c8c9f972f75f4050692","0.1","0.5","0.1813996316758748","0.19368150080499907","0.2386964373630803"
"dazzling-sweep-230","yaleb","salt_and_pepper","l1_robust","fb312300ee83454b72d25e8e5e7b685f64d73cb46ba53c93f7aa9c498f85ac42","0.1","0","0.20165745856353592","0.19941194795117828","0.2753800855695652"
"earthy-sweep-229","yaleb","salt_and_pepper","l1_robust","fb312300ee83454b72d25e8e5e7b685f64d73cb46ba53c93f7aa9c498f85ac42","0.1","0","0.19152854511970535","0.19757275065879748","0.23942373302923212"
"fresh-sweep-228","yaleb","salt_and_pepper","l1_robust","fb312300ee83454b72d25e8e5e7b685f64d73cb46ba53c93f7aa9c498f85ac42","0.1","0","0.179097605893186","0.20049375256791652","0.22481292328557892"
"earnest-sweep-227","yaleb","salt_and_pepper","l1_robust","fb312300ee83454b72d25e8e5e7b685f64d73cb46ba53c93f7aa9c498f85ac42","0.1","0","0.2251381215469613","0.1979582686358781","0.2960879106201387"
"ruby-sweep-226","yaleb","salt_and_pepper","l1_robust","fb312300ee83454b72d25e8e5e7b685f64d73cb46ba53c93f7aa9c498f85ac42","0.1","0","0.1947513812154696","0.19937158896916585","0.2491251841659414"
"faithful-sweep-225","yaleb","salt_and_pepper","l21","18523d46d893713a8582e4aec77abd45188121ed9ed5888ee26538f92d2c8040","0.4","1","0.10451197053406998","0.9012385027947324","0.1284011075440953"
"solar-sweep-224","yaleb","salt_and_pepper","l21","18523d46d893713a8582e4aec77abd45188121ed9ed5888ee26538f92d2c8040","0.4","1","0.10497237569060772","0.9002561239874194","0.12953483656089013"
"winter-sweep-223","yaleb","salt_and_pepper","l21","18523d46d893713a8582e4aec77abd45188121ed9ed5888ee26538f92d2c8040","0.4","1","0.10911602209944753","0.9014562488855468","0.14794626941006292"
"olive-sweep-222","yaleb","salt_and_pepper","l21","18523d46d893713a8582e4aec77abd45188121ed9ed5888ee26538f92d2c8040","0.4","1","0.1123388581952118","0.8962735530754896","0.13574320644578902"
"solar-sweep-221","yaleb","salt_and_pepper","l21","18523d46d893713a8582e4aec77abd45188121ed9ed5888ee26538f92d2c8040","0.4","1","0.10957642725598526","0.8994050792678228","0.1356437622780494"
"dark-sweep-220","yaleb","salt_and_pepper","l21","b8e9db440ed0feb2c8ecce0cad68be7863e373ed30a292b1d56e5af292420ae4","0.4","0.5","0.13259668508287292","0.4799579412988239","0.14339799670742334"
"visionary-sweep-219","yaleb","salt_and_pepper","l21","b8e9db440ed0feb2c8ecce0cad68be7863e373ed30a292b1d56e5af292420ae4","0.4","0.5","0.12476979742173112","0.4833978770410217","0.15208412990415154"
"confused-sweep-218","yaleb","salt_and_pepper","l21","b8e9db440ed0feb2c8ecce0cad68be7863e373ed30a292b1d56e5af292420ae4","0.4","0.5","0.12661141804788217","0.4799943837611036","0.13884296449562916"
"swept-sweep-217","yaleb","salt_and_pepper","l21","b8e9db440ed0feb2c8ecce0cad68be7863e373ed30a292b1d56e5af292420ae4","0.4","0.5","0.13305709023941067","0.47794674918686775","0.15037000398635464"
"golden-sweep-216","yaleb","salt_and_pepper","l21","b8e9db440ed0feb2c8ecce0cad68be7863e373ed30a292b1d56e5af292420ae4","0.4","0.5","0.12661141804788217","0.4784904407017464","0.1511248160829395"
"clean-sweep-215","yaleb","salt_and_pepper","l21","612643d82c40f67e4bd8af6b69ebbe4bd94e6742ce5c592e426b06b7ebe29c21","0.4","0","0.15239410681399632","0.4596612064789326","0.1849263361853188"
"decent-sweep-214","yaleb","salt_and_pepper","l21","612643d82c40f67e4bd8af6b69ebbe4bd94e6742ce5c592e426b06b7ebe29c21","0.4","0","0.15976058931860038","0.461799615825225","0.1852856878032755"
"prime-sweep-213","yaleb","salt_and_pepper","l21","612643d82c40f67e4bd8af6b69ebbe4bd94e6742ce5c592e426b06b7ebe29c21","0.4","0","0.1358195211786372","0.46140731940041896","0.1769770983835271"
"pleasant-sweep-212","yaleb","salt_and_pepper","l21","612643d82c40f67e4bd8af6b69ebbe4bd94e6742ce5c592e426b06b7ebe29c21","0.4","0","0.15285451197053407","0.4596264521082161","0.1875999118301133"
"woven-sweep-211","yaleb","salt_and_pepper","l21","612643d82c40f67e4bd8af6b69ebbe4bd94e6742ce5c592e426b06b7ebe29c21","0.4","0","0.14226519337016574","0.4607097042499665","0.19927628210619244"
"celestial-sweep-210","yaleb","salt_and_pepper","l21","7f06664bd3fc1061ea5cb9d6a174923b53e4b9c59a6fce04af60ae84a895ce83","0.2","1","0.15423572744014732","0.5091822500948839","0.2060797119008035"
"sweet-sweep-209","yaleb","salt_and_pepper","l21","7f06664bd3fc1061ea5cb9d6a174923b53e4b9c59a6fce04af60ae84a895ce83","0.2","1","0.17495395948434622","0.5095654018967046","0.226646661795445"
"firm-sweep-208","yaleb","salt_and_pepper","l21","7f06664bd3fc1061ea5cb9d6a174923b53e4b9c59a6fce04af60ae84a895ce83","0.2","1","0.13904235727440148","0.5088212774205996","0.18670799361904947"
"different-sweep-207","yaleb","salt_and_pepper","l21","7f06664bd3fc1061ea5cb9d6a174923b53e4b9c59a6fce04af60ae84a895ce83","0.2","1","0.15883977900552487","0.5061736623496187","0.18893605616920256"
"genial-sweep-206","yaleb","salt_and_pepper","l21","7f06664bd3fc1061ea5cb9d6a174923b53e4b9c59a6fce04af60ae84a895ce83","0.2","1","0.16574585635359115","0.5063777906313899","0.21701960857257815"
"worldly-sweep-205","yaleb","salt_and_pepper","l21","38e6d44f826c1ffafa60991e8363e68749e722bce51f4ac39b03010c4b7d99ef","0.2","0.5","0.17863720073664824","0.31739609698854254","0.2426640735503795"
"worldly-sweep-204","yaleb","salt_and_pepper","l21","38e6d44f826c1ffafa60991e8363e68749e722bce51f4ac39b03010c4b7d99ef","0.2","0.5","0.18922651933701656","0.31722833591911326","0.23422541809150527"
"silver-sweep-203","yaleb","salt_and_pepper","l21","38e6d44f826c1ffafa60991e8363e68749e722bce51f4ac39b03010c4b7d99ef","0.2","0.5","0.17403314917127072","0.31574567080288346","0.21493248232125756"
"cool-sweep-202","yaleb","salt_and_pepper","l21","38e6d44f826c1ffafa60991e8363e68749e722bce51f4ac39b03010c4b7d99ef","0.2","0.5","0.18232044198895028","0.3153172587853107","0.2415841510109712"
"distinctive-sweep-201","yaleb","salt_and_pepper","l21","38e6d44f826c1ffafa60991e8363e68749e722bce51f4ac39b03010c4b7d99ef","0.2","0.5","0.20349907918968693","0.3151863816094722","0.24575358551581408"
"splendid-sweep-200","yaleb","salt_and_pepper","l21","b6220f044ec926a5cd9fabc3f2ce6357167050cbb2a68640cdc48587169452ac","0.2","0","0.19060773480662985","0.29200267835680555","0.2471774997111046"
"glorious-sweep-199","yaleb","salt_and_pepper","l21","b6220f044ec926a5cd9fabc3f2ce6357167050cbb2a68640cdc48587169452ac","0.2","0","0.16758747697974216","0.2923352619430535","0.21522749161096977"
"sunny-sweep-198","yaleb","salt_and_pepper","l21","b6220f044ec926a5cd9fabc3f2ce6357167050cbb2a68640cdc48587169452ac","0.2","0","0.2007366482504604","0.2936196981405282","0.2337407061239929"
"valiant-sweep-197","yaleb","salt_and_pepper","l21","b6220f044ec926a5cd9fabc3f2ce6357167050cbb2a68640cdc48587169452ac","0.2","0","0.20027624309392264","0.29265867681109975","0.2671784316117003"
"polar-sweep-196","yaleb","salt_and_pepper","l21","b6220f044ec926a5cd9fabc3f2ce6357167050cbb2a68640cdc48587169452ac","0.2","0","0.18830570902394103","0.29425974935281934","0.23523521925915977"
"frosty-sweep-195","yaleb","salt_and_pepper","l21","e1077e4677771c8beb894303c9a8f8ce23be485b4a10442b354c0cdc5ae113f7","0.1","1","0.1947513812154696","0.321802832750259","0.2606304091428616"
"visionary-sweep-194","yaleb","salt_and_pepper","l21","e1077e4677771c8beb894303c9a8f8ce23be485b4a10442b354c0cdc5ae113f7","0.1","1","0.1910681399631676","0.32090700940092787","0.24292644486400128"
"pretty-sweep-193","yaleb","salt_and_pepper","l21","e1077e4677771c8beb894303c9a8f8ce23be485b4a10442b354c0cdc5ae113f7","0.1","1","0.1919889502762431","0.3199477382548506","0.2540750463977579"
"rose-sweep-192","yaleb","salt_and_pepper","l21","e1077e4677771c8beb894303c9a8f8ce23be485b4a10442b354c0cdc5ae113f7","0.1","1","0.18968692449355432","0.31989468989898306","0.24664256595448308"
"rose-sweep-191","yaleb","salt_and_pepper","l21","e1077e4677771c8beb894303c9a8f8ce23be485b4a10442b354c0cdc5ae113f7","0.1","1","0.2058011049723757","0.32195622528548695","0.26863282690940987"
"quiet-sweep-190","yaleb","salt_and_pepper","l21","e4871c4238f0bdc934fa608000a06f795162d5b2445c0c4698bfdea582d2fd45","0.1","0.5","0.1841620626151013","0.24027921845999187","0.25005282376036425"
"lucky-sweep-189","yaleb","salt_and_pepper","l21","e4871c4238f0bdc934fa608000a06f795162d5b2445c0c4698bfdea582d2fd45","0.1","0.5","0.20211786372007368","0.2427248956975309","0.2535911286092003"
"whole-sweep-188","yaleb","salt_and_pepper","l21","e4871c4238f0bdc934fa608000a06f795162d5b2445c0c4698bfdea582d2fd45","0.1","0.5","0.20119705340699817","0.24417185818468695","0.2509776793703661"
"super-sweep-187","yaleb","salt_and_pepper","l21","e4871c4238f0bdc934fa608000a06f795162d5b2445c0c4698bfdea582d2fd45","0.1","0.5","0.20718232044198895","0.2407945928137175","0.23824951408624695"
"amber-sweep-186","yaleb","salt_and_pepper","l21","e4871c4238f0bdc934fa608000a06f795162d5b2445c0c4698bfdea582d2fd45","0.1","0.5","0.2030386740331492","0.24417440805529905","0.2444584745661397"
"jumping-sweep-185","yaleb","salt_and_pepper","l21","3fedade9dca6e17b4cc84b751db129b76c97fa9533adaa12d37ad9ac5200d3e3","0.1","0","0.2076427255985267","0.227946582257166","0.2620852752606548"
"generous-sweep-184","yaleb","salt_and_pepper","l21","3fedade9dca6e17b4cc84b751db129b76c97fa9533adaa12d37ad9ac5200d3e3","0.1","0","0.2085635359116022","0.22932969641544487","0.2647623238283912"
"fiery-sweep-183","yaleb","salt_and_pepper","l21","3fedade9dca6e17b4cc84b751db129b76c97fa9533adaa12d37ad9ac5200d3e3","0.1","0","0.1970534069981584","0.23053839596642076","0.23045835083906244"
"youthful-sweep-182","yaleb","salt_and_pepper","l21","3fedade9dca6e17b4cc84b751db129b76c97fa9533adaa12d37ad9ac5200d3e3","0.1","0","0.20626151012891344","0.22870504635139224","0.26040513057421294"
"dauntless-sweep-181","yaleb","salt_and_pepper","l21","3fedade9dca6e17b4cc84b751db129b76c97fa9533adaa12d37ad9ac5200d3e3","0.1","0","0.19659300184162065","0.2296151556405715","0.26406706528297125"
"copper-sweep-180","yaleb","salt_and_pepper","standard","a32cc7338aceaee29a6db27eaec0232f8554f2c545464943a2584f36bf64eb1b","0.4","1","0.09898710865561694","0.9019666888767216","0.1205521551705871"
"hardy-sweep-179","yaleb","salt_and_pepper","standard","a32cc7338aceaee29a6db27eaec0232f8554f2c545464943a2584f36bf64eb1b","0.4","1","0.09990791896869244","0.9010891833331056","0.12463483674738948"
"swift-sweep-178","yaleb","salt_and_pepper","standard","a32cc7338aceaee29a6db27eaec0232f8554f2c545464943a2584f36bf64eb1b","0.4","1","0.11095764272559852","0.9022245623549828","0.14444208271383618"
"ruby-sweep-177","yaleb","salt_and_pepper","standard","a32cc7338aceaee29a6db27eaec0232f8554f2c545464943a2584f36bf64eb1b","0.4","1","0.108195211786372","0.8969143719595337","0.12278914787409076"
"iconic-sweep-176","yaleb","salt_and_pepper","standard","a32cc7338aceaee29a6db27eaec0232f8554f2c545464943a2584f36bf64eb1b","0.4","1","0.108195211786372","0.9002066721696247","0.12458937979893828"
"likely-sweep-175","yaleb","salt_and_pepper","standard","8585177e087229315431ad5e90b6cf879582033aeaf1a64695a43414df1f6f87","0.4","0.5","0.12476979742173112","0.4801525528322457","0.1363632195666384"
"ethereal-sweep-174","yaleb","salt_and_pepper","standard","8585177e087229315431ad5e90b6cf879582033aeaf1a64695a43414df1f6f87","0.4","0.5","0.13904235727440148","0.4834407708599364","0.1546573582871346"
"devout-sweep-173","yaleb","salt_and_pepper","standard","8585177e087229315431ad5e90b6cf879582033aeaf1a64695a43414df1f6f87","0.4","0.5","0.1220073664825046","0.4802075945741421","0.13833853238969815"
"rural-sweep-172","yaleb","salt_and_pepper","standard","8585177e087229315431ad5e90b6cf879582033aeaf1a64695a43414df1f6f87","0.4","0.5","0.11740331491712708","0.4781488346695672","0.13404795841325068"
"grateful-sweep-171","yaleb","salt_and_pepper","standard","8585177e087229315431ad5e90b6cf879582033aeaf1a64695a43414df1f6f87","0.4","0.5","0.1210865561694291","0.478699358253273","0.1423969839102429"
"jolly-sweep-170","yaleb","salt_and_pepper","standard","dbe045cfadb9101dc4bff8f37591e9a1d4b8f1ac5a7637eec0e90eccce51aa09","0.4","0","0.14732965009208104","0.4617449481027004","0.1818831115996893"
"resilient-sweep-169","yaleb","salt_and_pepper","standard","dbe045cfadb9101dc4bff8f37591e9a1d4b8f1ac5a7637eec0e90eccce51aa09","0.4","0","0.15469613259668508","0.46488723834963136","0.1910827042169476"
"fancy-sweep-168","yaleb","salt_and_pepper","standard","dbe045cfadb9101dc4bff8f37591e9a1d4b8f1ac5a7637eec0e90eccce51aa09","0.4","0","0.15561694290976058","0.4641454604590145","0.18516470498716944"
"stoic-sweep-167","yaleb","salt_and_pepper","standard","dbe045cfadb9101dc4bff8f37591e9a1d4b8f1ac5a7637eec0e90eccce51aa09","0.4","0","0.1574585635359116","0.4618364866505525","0.1909107986877081"
"serene-sweep-166","yaleb","salt_and_pepper","standard","dbe045cfadb9101dc4bff8f37591e9a1d4b8f1ac5a7637eec0e90eccce51aa09","0.4","0","0.1468692449355433","0.4639182727648448","0.1898816535108066"
"misunderstood-sweep-165","yaleb","salt_and_pepper","standard","31e90847ace3f1f2099b57e71e8f16613d8ab2952c933264a2fd67b7caf85813","0.2","1","0.15377532228360957","0.5097437419743382","0.17992681909266164"
"pious-sweep-164","yaleb","salt_and_pepper","standard","31e90847ace3f1f2099b57e71e8f16613d8ab2952c933264a2fd67b7caf85813","0.2","1","0.17403314917127072","0.5102596029842439","0.2293074758083339"
"peach-sweep-163","yaleb","salt_and_pepper","standard","31e90847ace3f1f2099b57e71e8f16613d8ab2952c933264a2fd67b7caf85813","0.2","1","0.15331491712707182","0.5090749069862059","0.1887312755614824"
"smooth-sweep-162","yaleb","salt_and_pepper","standard","31e90847ace3f1f2099b57e71e8f16613d8ab2952c933264a2fd67b7caf85813","0.2","1","0.1514732965009208","0.5068503041524416","0.19540926590229393"
"exalted-sweep-161","yaleb","salt_and_pepper","standard","31e90847ace3f1f2099b57e71e8f16613d8ab2952c933264a2fd67b7caf85813","0.2","1","0.1625230202578269","0.5068882772547372","0.2092342368779317"
"gentle-sweep-160","yaleb","salt_and_pepper","standard","66ca48914456073f230dd406bb96862a468fc919ea2c0fab21e46940fd5df22d","0.2","0.5","0.1837016574585635","0.3166802587491524","0.2463632819615565"
"classic-sweep-159","yaleb","salt_and_pepper","standard","66ca48914456073f230dd406bb96862a468fc919ea2c0fab21e46940fd5df22d","0.2","0.5","0.16988950276243095","0.3163664065020271","0.2220251466182688"
"classic-sweep-158","yaleb","salt_and_pepper","standard","66ca48914456073f230dd406bb96862a468fc919ea2c0fab21e46940fd5df22d","0.2","0.5","0.17081031307550645","0.31518036204220873","0.21225656765284287"
"gentle-sweep-157","yaleb","salt_and_pepper","standard","66ca48914456073f230dd406bb96862a468fc919ea2c0fab21e46940fd5df22d","0.2","0.5","0.17541436464088395","0.3147001443827805","0.23088341703890783"
"divine-sweep-156","yaleb","salt_and_pepper","standard","66ca48914456073f230dd406bb96862a468fc919ea2c0fab21e46940fd5df22d","0.2","0.5","0.17173112338858196","0.3143795781451828","0.2180016463147189"
"jolly-sweep-155","yaleb","salt_and_pepper","standard","b0e24f7bc3705bfacdabccbe736a424772090102d8042eb7e848bb37fe1a3270","0.2","0","0.2104051565377532","0.2951424127400532","0.2632005951459105"
"pleasant-sweep-154","yaleb","salt_and_pepper","standard","b0e24f7bc3705bfacdabccbe736a424772090102d8042eb7e848bb37fe1a3270","0.2","0","0.2048802946593002","0.29426173874282924","0.25435808689753375"
"sweepy-sweep-153","yaleb","salt_and_pepper","standard","b0e24f7bc3705bfacdabccbe736a424772090102d8042eb7e848bb37fe1a3270","0.2","0","0.21731123388581952","0.29541058698724504","0.2763590510852436"
"brisk-sweep-152","yaleb","salt_and_pepper","standard","b0e24f7bc3705bfacdabccbe736a424772090102d8042eb7e848bb37fe1a3270","0.2","0","0.20810313075506445","0.29388117201292785","0.25361038086531"
"fragrant-sweep-151","yaleb","salt_and_pepper","standard","b0e24f7bc3705bfacdabccbe736a424772090102d8042eb7e848bb37fe1a3270","0.2","0","0.24355432780847144","0.2963994420636213","0.2850771132886257"
"wild-sweep-150","yaleb","salt_and_pepper","standard","3d22aff381dc38aaf3d6560e8729630b244c157f6bafed7514ad77e772acdb58","0.1","1","0.2007366482504604","0.32123512384799063","0.2484044542349803"
"celestial-sweep-149","yaleb","salt_and_pepper","standard","3d22aff381dc38aaf3d6560e8729630b244c157f6bafed7514ad77e772acdb58","0.1","1","0.20257826887661143","0.32049880905963796","0.26778272350421567"
"visionary-sweep-148","yaleb","salt_and_pepper","standard","3d22aff381dc38aaf3d6560e8729630b244c157f6bafed7514ad77e772acdb58","0.1","1","0.19244935543278088","0.31921052739417843","0.26489484123154583"
"fearless-sweep-147","yaleb","salt_and_pepper","standard","3d22aff381dc38aaf3d6560e8729630b244c157f6bafed7514ad77e772acdb58","0.1","1","0.18001841620626152","0.31841780248209356","0.23944643753133305"
"young-sweep-146","yaleb","salt_and_pepper","standard","3d22aff381dc38aaf3d6560e8729630b244c157f6bafed7514ad77e772acdb58","0.1","1","0.18830570902394103","0.3212565984022771","0.2591607050375158"
"stellar-sweep-145","yaleb","salt_and_pepper","standard","cb387fcc150e1b11ec77a18a9d1ffc26d067b97d42f4448f5e087275f2b79e38","0.1","0.5","0.1832412523020258","0.23955021179479324","0.24371962211363216"
"glowing-sweep-144","yaleb","salt_and_pepper","standard","cb387fcc150e1b11ec77a18a9d1ffc26d067b97d42f4448f5e087275f2b79e38","0.1","0.5","0.19751381215469613","0.24176411801834377","0.25535254029414056"
"easy-sweep-143","yaleb","salt_and_pepper","standard","cb387fcc150e1b11ec77a18a9d1ffc26d067b97d42f4448f5e087275f2b79e38","0.1","0.5","0.2053406998158379","0.2434781267862581","0.24702768178665072"
"spring-sweep-142","yaleb","salt_and_pepper","standard","cb387fcc150e1b11ec77a18a9d1ffc26d067b97d42f4448f5e087275f2b79e38","0.1","0.5","0.19843462246777163","0.2403647700352058","0.2631104318096187"
"drawn-sweep-141","yaleb","salt_and_pepper","standard","cb387fcc150e1b11ec77a18a9d1ffc26d067b97d42f4448f5e087275f2b79e38","0.1","0.5","0.2104051565377532","0.24198641459518525","0.2409297126748333"
